"","countytown","ref10","ref11","ref12","ref13","ref14","ref15","ref16","ref7","ref8","ref9","people","elderSum","marriedSum","elderPerc","marriedPerc","ageMedian","seven_n","univPerc","countytown.id","tks.sum","kmt.rate","dpp.rate","other.rate"
"87","彰化縣二水鄉",0.734874569601574,0.671678580231698,0.612086967203046,0.457726660956809,0.273718107505573,0.265057273063185,0.5105124008561,0.711798597194389,0.671177944862155,0.679604357080255,13036,3452,9480,0.264805154955508,0.727216937710954,50.5523495465787,1,0.175457715780296,"10007180",9723,45.79,49.11,5.1
"88","彰化縣伸港鄉",0.716508560851458,0.642255647830885,0.56321705875536,0.413284772806105,0.271459165364357,0.287287055278711,0.54837212001625,0.773076028830505,0.722031131580482,0.727129979645246,29458,4551,21011,0.154491139928033,0.713252766650825,42.7511335891175,5,0.194841506707298,"10007050",20515,62.3,33.55,4.15
"89","彰化縣北斗鎮",0.735564750200704,0.673692040664518,0.584945306223348,0.42737035900583,0.276416728532541,0.300229372016614,0.535594483786806,0.741535972118496,0.698771897013902,0.7172843350981,26733,5142,19002,0.192346537986758,0.710806867916059,44.8842777334397,6,0.21877820201319,"10007190",18359,49.47,42.83,7.7
"90","彰化縣和美鎮",0.715606396638263,0.654515462001348,0.571806965775227,0.417516078850217,0.289787551248602,0.301627966555651,0.544247995122638,0.76201324627742,0.715430343758077,0.731409518889854,73035,11537,51058,0.157965359074416,0.699089477647703,43.3435876401422,17,0.231684934998725,"10007030",49129,59.04,35.82,5.15
"91","彰化縣員林市",0.719411018547088,0.658737372871182,0.577735058871992,0.412273476112026,0.289389952358839,0.297346013870768,0.554456988502563,0.749483013293944,0.716253347709645,0.730320268601152,99036,17859,69253,0.180328365442869,0.699270972171736,44.6281342966426,19,0.276034813338847,"10007100",63956,49.95,41.78,8.26
"92","彰化縣埔心鄉",0.722924384397472,0.647976437220465,0.561591638996244,0.428680065181966,0.271758145637437,0.287018420909634,0.544929608446986,0.722692307692308,0.685316608901359,0.702570312070009,28830,5045,20433,0.174991328477281,0.708740894901145,44.2102137767221,6,0.202675130355928,"10007150",20460,47.38,45.43,7.18
"93","彰化縣埔鹽鄉",0.744783685017093,0.671899899663578,0.583638727982031,0.382293643263757,0.233469243042014,0.25216929343014,0.548371789548609,0.751660341555977,0.702721935598648,0.718864145163191,27157,5708,19628,0.21018521928048,0.722760245977096,45.6495707184817,3,0.195898282922129,"10007140",20414,60.82,32.43,6.76
"94","彰化縣埤頭鄉",0.721570926143025,0.627207603376126,0.559148996930106,0.421045197740113,0.263056780987619,0.277351866446944,0.536766809728183,0.706911447084233,0.69304435483871,0.700819672131147,24897,5434,18419,0.21825922801944,0.739808008997068,45.9487114704396,6,0.180364016892776,"10007220",16869,50.67,42.06,7.26
"95","彰化縣大城鄉",0.748047891723061,0.651390589470002,0.563086548488008,0.419026243093923,0.220406744307318,0.240382941688425,0.529254846167526,0.723233404710921,0.682264690123236,0.6802284082798,14301,4137,11120,0.28928046989721,0.777568002237606,50.2288329519451,1,0.0945021701959753,"10007240",9271,50.78,43.29,5.93
"96","彰化縣大村鄉",0.72685506704418,0.651314371902607,0.574665735917951,0.421004761649992,0.259965524671407,0.29603315571344,0.544894318611817,0.752681764004768,0.713386851811673,0.718122258920353,30642,5084,21634,0.165916062920175,0.706024410939234,44.1418427433322,8,0.207533347577913,"10007130",21341,50.73,41.4,7.87
"97","彰化縣彰化市",0.713812078571859,0.659078955310105,0.593834439773129,0.429933918617374,0.302681627995436,0.305012420693655,0.5365625,0.747147429207542,0.706437103607875,0.721157776637473,185118,33863,129690,0.182926565758057,0.700580170485852,44.708011320344,43,0.285388150764661,"10007010",124010,53.12,38.02,8.86
"98","彰化縣永靖鄉",0.733777304208844,0.651924827327729,0.564359603284633,0.431157285920848,0.284749396944519,0.303425687285223,0.532299741602067,0.739102147039688,0.699576639166305,0.70844849076031,30258,5676,21428,0.18758675391632,0.708176350056184,45.2310263468344,4,0.204779626610894,"10007160",21501,46.77,45.35,7.88
"99","彰化縣溪州鄉",0.733057540428733,0.650309060756822,0.556434003463595,0.470754998507908,0.287493355607867,0.287006766517144,0.513016608729239,0.719922330097087,0.686852961780961,0.687509721574117,24622,5796,18153,0.235399236455203,0.737267484363577,47.3827160493827,2,0.158021895054738,"10007260",17170,48.28,45.03,6.68
"100","彰化縣溪湖鎮",0.726104203219162,0.653326720585991,0.577913279132791,0.407427035621002,0.269517010935601,0.292752520448925,0.547637253402661,0.749827546562428,0.721472392638037,0.724594429139884,43639,7556,30798,0.173147872316048,0.705744861247966,43.8314271506713,11,0.222588465464444,"10007110",30617,53.67,38.86,7.47
"101","彰化縣田中鎮",0.739985468636474,0.658895108298856,0.591107025353203,0.416130604288499,0.254870446132866,0.282847072645389,0.524327502572395,0.73919258638537,0.691653976519134,0.695325542570952,34324,7364,24259,0.214543759468593,0.706764945810512,46.7640310624779,4,0.215749231313434,"10007120",23115,49.06,43.96,6.98
"102","彰化縣田尾鄉",0.72915006158974,0.649503946701427,0.578385832486573,0.427244582043344,0.261709389296347,0.28109326161227,0.546830445273086,0.743083584061055,0.713078324225865,0.717423240781548,22434,4463,15988,0.198939110279041,0.712668271373808,45.7636454682023,2,0.191861909098435,"10007210",15938,49.86,42.16,7.98
"103","彰化縣社頭鄉",0.737794452887538,0.672655544465041,0.553343421923768,0.445206127080182,0.264840400190567,0.281588103522234,0.553823203888167,0.74442356795298,0.707822899585222,0.724412104857363,35172,6612,25014,0.187990446946435,0.711190719890822,45.1956300813008,5,0.21089877812823,"10007170",24359,48.04,44.6,7.35
"104","彰化縣福興鄉",0.734949794086345,0.665836101882614,0.595200810611643,0.463816695748003,0.262135922330097,0.29459659511473,0.532160194174757,0.725150812064965,0.693580812567207,0.696944210821419,38494,6864,27157,0.178313503403128,0.705486569335481,44.208065458796,9,0.1976372615474,"10007060",26237,57.65,38.08,4.27
"105","彰化縣秀水鄉",0.722061258278146,0.655610261725836,0.579907967530117,0.432557899623459,0.276976551151691,0.289555647840532,0.530355097365407,0.746292040944224,0.700386463338208,0.71574716843259,31340,5171,22164,0.164996809189534,0.70721123165284,43.6372053872054,8,0.225015509143009,"10007070",22297,58.9,35.67,5.44
"106","彰化縣竹塘鄉",0.728314702136692,0.620307167235495,0.534139402560455,0.43481334841629,0.244979919678715,0.263521288837745,0.526878570382306,0.710174717368962,0.661975960128994,0.668865435356201,12430,3328,9483,0.267739340305712,0.762912308930008,49.3589743589744,1,0.13846958601106,"10007250",9373,46.23,47.2,6.57
"107","彰化縣線西鄉",0.729018492176387,0.652823920265781,0.563315152952336,0.410026010877276,0.302921884317233,0.277373134328358,0.553543776057177,0.760430364614465,0.705229226361031,0.712219033955045,13611,2335,9713,0.171552420836088,0.713613988685622,44.0740740740741,1,0.192360070815743,"10007040",9900,66.82,28.46,4.72
"108","彰化縣芬園鄉",0.728667305848514,0.662264483183659,0.571603748795656,0.414,0.287507681502941,0.267762926486106,0.543359237018721,0.739762453465698,0.692314526876944,0.703025477707006,19814,4283,14312,0.216160290703543,0.72231755324518,46.9586082783443,3,0.173446220792735,"10007090",13921,47.37,46.08,6.55
"109","彰化縣花壇鄉",0.738526207429013,0.679384721148062,0.609809568843227,0.416310863846121,0.276203719798366,0.269262383733506,0.531462996350204,0.746696617336152,0.688955805508812,0.718574191279888,37754,6267,26299,0.165995656089421,0.696588440959898,44.0830115830116,6,0.223465757485918,"10007080",26098,55.34,36.9,7.76
"110","彰化縣芳苑鄉",0.731066675956246,0.65388579674294,0.558009524466837,0.456710544171529,0.229066944155394,0.256905111530662,0.520182841068917,0.713011100182661,0.67295197740113,0.684529258502922,28424,7181,21362,0.252638615254714,0.751547987616099,48.3973866256726,4,0.1201850016518,"10007230",19681,47.78,44.8,7.41
"111","彰化縣鹿港鎮",0.736002517489289,0.658197774491503,0.578307121913393,0.453977932636469,0.267658807482463,0.280334931723584,0.53014742014742,0.742937922556853,0.697947430596574,0.720084576992108,68352,11954,48278,0.174888810861423,0.706314372659176,43.7458745874587,13,0.214626736111111,"10007020",47401,57.8,38.77,3.43
"112","新北市三峽區",0.69043669431398,0.635450369482724,0.573506722503857,0.4310272703731,0.317529369311575,0.327576512169652,0.537817850268463,0.72895080362242,0.713796756580556,0.725813024696389,91424,13249,63793,0.14491818340917,0.697770826041302,44.2483693436608,28,0.242952680109434,"65000090",55475,57.36,42.64,0
"113","新北市三芝區",0.692785183677623,0.613031508106455,0.548045602605863,0.435809099199514,0.31453428863869,0.326300696435887,0.525407973559182,0.726791277258567,0.697568546301086,0.700293624161074,19580,3910,13651,0.199693564862104,0.697191011235955,48.4199134199134,3,0.186541411042945,"65000210",12106,59.4,40.6,0
"114","新北市三重區",0.656949426837492,0.607746721877157,0.551530918551131,0.479289144432242,0.337659733587679,0.34982044633461,0.509619581823737,0.697650736255119,0.667374709229308,0.691482234000251,321305,54065,213475,0.168266911501533,0.66439986928308,45.5043378455929,87,0.248070962790234,"65000020",200748,49.78,50.22,0
"115","新北市中和區",0.67610206259425,0.643705785639226,0.590713079490169,0.391561346297382,0.322092219514533,0.331027383781656,0.559901665377255,0.747236347839419,0.729829006994007,0.745439443968856,347938,63658,236919,0.182957883301048,0.68092303801252,46.7364666323347,98,0.300300945245364,"65000030",219574,63.31,36.69,0
"116","新北市五股區",0.683084999613989,0.628753272083355,0.570335370551076,0.465526086287385,0.323114117435251,0.332094559719211,0.519804553487889,0.718495774943578,0.687473794549266,0.711971314907873,70472,9371,48292,0.132974798501533,0.685265069814962,43.7574683896068,24,0.21496922771491,"65000150",42648,52.23,47.77,0
"117","新北市八里區",0.684742279810492,0.634785587849026,0.547606822979063,0.431850543942587,0.321322351864562,0.325384571395894,0.531622364802933,0.727293577981651,0.688286321594761,0.716072760658748,32037,4705,22221,0.146861441458314,0.69360427006274,45.3438485804416,12,0.211804747498255,"65000230",19527,54,46,0
"118","新北市土城區",0.669244878965583,0.617767250108491,0.565360981023795,0.441354511121953,0.333985950600499,0.341149937503397,0.537680710826263,0.724931340761084,0.701606858856004,0.716200423635965,194955,25294,131357,0.129742761150009,0.673781128978482,44.1375994520259,53,0.250022813615166,"65000130",118419,56.15,43.85,0
"119","新北市坪林區",0.713298222514812,0.637264618434093,0.565117045829212,0.501948051948052,0.273719008264463,0.297548045062956,0.519458544839255,0.710373159876755,0.667690208120095,0.667008196721312,5789,1633,4345,0.28208671618587,0.750561409569874,52.6404958677686,1,0.147159927975119,"65000200",4066,44.54,55.46,0
"120","新北市平溪區",0.745171926519077,0.647668393782383,0.575070821529745,0.483947119924457,0.251684311838306,0.263360616273471,0.507609229258714,0.703448275862069,0.658271604938272,0.668968919585594,4242,1349,3222,0.318010372465818,0.75954738330976,55.6122448979592,1,0.0945761166818596,"65000240",3033,53.28,46.72,0
"121","新北市新店區",0.676268469055808,0.642862374082039,0.591911691185783,0.353813545244945,0.316235265848807,0.323624703787504,0.580882500753845,0.767596845889741,0.749671116987904,0.758349400676851,258492,51409,177789,0.19888042956842,0.6877930458196,48.6421876257141,70,0.35037608860523,"65000060",159692,68.73,31.27,0
"122","新北市新莊區",0.668411126111777,0.621229627827779,0.562157156447989,0.454437666812983,0.337522843776566,0.344710279423356,0.531287854393793,0.71809478881978,0.690337087881059,0.717415958085522,335547,45931,227823,0.136883953663719,0.678960026464251,43.4334960753109,93,0.266051089732533,"65000050",209286,51.72,48.28,0
"123","新北市板橋區",0.666758612350698,0.62652009722574,0.580099013642719,0.451228181625677,0.337052466432602,0.342506106925501,0.526442465568197,0.712030801084086,0.686432819780638,0.711823470442292,452100,77614,309048,0.171674408316744,0.683583278035833,45.1580887565575,112,0.29143010332588,"65000010",286592,53.97,46.03,0
"124","新北市林口區",0.656776594644888,0.619533075539196,0.567101266607434,0.407389833305826,0.339465125432436,0.349561003892984,0.557553286243967,0.74881575666916,0.720869402752694,0.750940494253112,84452,11549,60542,0.136752237957656,0.716880594894141,43.7885902919844,33,0.354757369215015,"65000170",51033,59.08,40.92,0
"125","新北市樹林區",0.673242035052863,0.622229588937299,0.558436486710374,0.44968690668522,0.327680732899796,0.334460862856804,0.52558178509864,0.727814768160278,0.696497680344223,0.715702757229321,147716,20524,101760,0.138942294673563,0.688889490644209,43.5901728206109,43,0.246544083811877,"65000070",90690,54.13,45.87,0
"126","新北市永和區",0.667474525420522,0.633169032420251,0.587082409344334,0.365097702075833,0.326212211238949,0.338244421058312,0.568290673354641,0.756198835191394,0.734453138521238,0.753535463700149,183515,39092,125555,0.213018009427022,0.684167506743318,48.4256857999078,46,0.3733854442179,"65000040",117648,67.46,32.54,0
"127","新北市汐止區",0.657735840889908,0.616628375742338,0.564370916891475,0.407641249797636,0.344382596594986,0.350965876354782,0.551699693542582,0.740022130438117,0.717972612952385,0.732540422033434,169594,26265,116097,0.15486986567921,0.684558415981697,46.8923325582714,48,0.290416752229727,"65000110",99778,61.28,38.72,0
"128","新北市泰山區",0.688611850399216,0.638062633292176,0.573068073404793,0.435623935442437,0.322683077614792,0.331431622730594,0.53904260736717,0.740466704610131,0.711843155135074,0.735259686491734,62432,8726,43374,0.139768067657611,0.694739876986161,43.3862283035601,21,0.251166952501678,"65000160",38512,54.23,45.77,0
"129","新北市淡水區",0.666521661250288,0.632051692150214,0.572841277364315,0.404553973252419,0.346319845857418,0.342023907666941,0.551112260734609,0.741995154104682,0.721484064911573,0.739685057800086,144527,24483,99901,0.169400873193244,0.691227244736278,46.7338682602565,50,0.329237335143142,"65000100",85099,60.33,39.67,0
"130","新北市深坑區",0.668126478059035,0.623771929824561,0.556967534163113,0.431889352818372,0.33274632385313,0.339279437609842,0.543837808998755,0.737443744374437,0.713507722524775,0.726542273011338,20059,3225,13516,0.160775711650631,0.673812253851139,47.203455389376,7,0.257808487791213,"65000180",12873,59.97,40.03,0
"131","新北市烏來區",0.732871972318339,0.691430545957153,0.613707165109034,0.406512605042017,0.283216783216783,0.291316526610644,0.561633843909555,0.766555678875324,0.732175840413742,0.741097922848665,5151,860,3704,0.166957872257814,0.71908367307319,44.5824634655532,2,0.172005824535857,"65000290",3971,64.77,35.23,0
"132","新北市瑞芳區",0.701803537033794,0.627961119841686,0.552744855239106,0.430986567855489,0.290155744930943,0.308576480990274,0.531020481280229,0.730148289882803,0.704978561219628,0.708648745306074,34182,6995,23781,0.204639868936867,0.695717044058276,48.7345488257108,8,0.153163090838895,"65000120",21431,62.49,37.51,0
"133","新北市石碇區",0.708097395243488,0.62457337883959,0.537283810603913,0.479606188466948,0.292507204610951,0.315364658402998,0.491803278688525,0.696396928529238,0.658407079646018,0.67480152896207,6690,1639,4849,0.244992526158445,0.724813153961136,51.3914373088685,1,0.146290050590219,"65000190",4760,47.73,52.27,0
"134","新北市石門區",0.69807868252516,0.620519385515728,0.540515822205963,0.427480916030534,0.281290086127909,0.289671619886259,0.509544787077827,0.718577220788795,0.680788358813778,0.693257184966839,10215,2009,7337,0.196671561429271,0.718257464512971,46.1119957537155,1,0.158910121605559,"65000220",7090,58.7,41.3,0
"135","新北市萬里區",0.713546517644624,0.653137295506316,0.562131401965856,0.434612211221122,0.256914119359534,0.271572811491621,0.514955706096926,0.720883954754923,0.690201426772975,0.702419608253902,18832,3955,13799,0.210014868309261,0.732742141036534,48.9540261153428,4,0.151212410261559,"65000280",11475,57.05,42.95,0
"136","新北市蘆洲區",0.662627990138374,0.606890803000834,0.552028846795913,0.475189038540545,0.338877824630893,0.347908045464179,0.520577786714927,0.70718207232595,0.681038926114336,0.704880677098534,162213,19965,108773,0.123078914760223,0.670556613834896,43.4886847081068,41,0.239364047015177,"65000140",95621,49.44,50.56,0
"137","新北市貢寮區",0.700297324083251,0.618489065606362,0.525595238095238,0.514148219441771,0.277632373666197,0.286522529804001,0.452651880424301,0.688371125442064,0.66007493755204,0.668331252600916,11007,2666,8256,0.242209503043518,0.750068138457345,50.6145251396648,4,0.126995142262318,"65000260",6821,45.79,54.21,0
"138","新北市金山區",0.700145107794362,0.62814799461084,0.542661407515051,0.444100020665427,0.275197013687267,0.339773553547315,0.510097855506975,0.717141063206363,0.683577405857741,0.688603363626867,18448,3406,13117,0.184627059843886,0.711025585429315,46.3315818584071,4,0.164622041231866,"65000270",11590,53.89,46.11,0
"139","新北市雙溪區",0.723404255319149,0.640440799589954,0.542849833717063,0.443515704154002,0.270667010043781,0.267061550347669,0.533557046979866,0.711613406079501,0.674539320010382,0.694976696012429,7866,2285,5769,0.290490719552504,0.733409610983982,53.589824120603,2,0.137054602942965,"65000250",5485,55.82,44.18,0
"140","新北市鶯歌區",0.687019909076658,0.625107772697583,0.55893536121673,0.455671770260049,0.321449214439599,0.33457553652606,0.530830029007105,0.725711232803526,0.700991588960847,0.723822024590823,69575,9873,47559,0.141904419690981,0.683564498742364,43.6967383761277,22,0.21743770343098,"65000080",43779,53.49,46.51,0
"141","新竹市北區",0.684494588464961,0.644519514123482,0.582246256957529,0.408184091758416,0.318328950030346,0.332015409570154,0.549056521168075,0.747632262895908,0.717087330003389,0.740743999178874,119825,20041,85336,0.167252242854162,0.712171917379512,44.444970817858,33,0.330699291453104,"10018020",26966,27.73,50.63,21.65
"142","新竹市東區",0.65816798274048,0.625549114503005,0.582924884376163,0.392168129821761,0.3493956590042,0.350153411945819,0.565255361128182,0.748945490821162,0.722710312811836,0.749042706672307,158942,24535,116013,0.154364485158108,0.729907765096702,43.5393188700789,88,0.436379995936493,"10018010",72590,29.78,47.79,22.42
"143","新竹市香山區",0.700758296415079,0.645037649169544,0.582361099779718,0.415373765867419,0.305094039589845,0.315931962371472,0.554380915481264,0.755541464490516,0.727410803048713,0.741610183501405,63008,8852,45142,0.140490096495683,0.716448704926359,42.9975071225071,21,0.285435947394057,"10018030",17172,28.51,51.35,20.13
"144","新竹縣五峰鄉",0.81301558203483,0.723287671232877,0.615978211529732,0.329179646936656,0.198084677419355,0.196646341463415,0.56042654028436,0.753640776699029,0.737129012719564,0.706844336765597,3871,524,2929,0.135365538620511,0.756652027899767,45.195530726257,0,0.0711864406779661,"10004130",3084,45.33,31.23,23.45
"145","新竹縣北埔鄉",0.736266094420601,0.672391584370975,0.58022308022308,0.348961678441447,0.264756570443774,0.33426845058265,0.549289617486339,0.777948943661972,0.729396209784046,0.74983498349835,7922,1928,5782,0.243372885634941,0.729866195405201,49.0955882352941,2,0.17823418319169,"10004090",5984,46.27,29.09,24.63
"146","新竹縣寶山鄉",0.706521739130435,0.646087298466378,0.567338972023422,0.36462282651327,0.298850574712644,0.342752004205546,0.558494538755099,0.760806536636795,0.729772607086198,0.741033755274262,12566,2193,9074,0.174518542097724,0.722107273595416,46.5651618398637,13,0.304020287909301,"10004100",9083,45.93,27.14,26.93
"147","新竹縣尖石鄉",0.832786116322702,0.746623195156032,0.663096623981374,0.375995449374289,0.180732484076433,0.189181987743139,0.52473716759431,0.752633258857325,0.726110578459572,0.704907584448693,7078,815,5170,0.11514552133371,0.730432325515682,40.6875,0,0.0907694277301242,"10004120",5519,51.39,27.63,20.98
"148","新竹縣峨眉鄉",0.75625609359766,0.682276422764228,0.598893949251789,0.35985709645989,0.225458115183246,0.242483660130719,0.516181758744688,0.733770491803279,0.700131233595801,0.713348638897999,4928,1436,3703,0.291396103896104,0.751420454545455,52.9945054945055,0,0.162245885769603,"10004110",4144,53.52,27.1,19.38
"149","新竹縣新埔鎮",0.737073707370737,0.666605425929328,0.584875694826217,0.343566536203523,0.265182186234818,0.28258871116014,0.571815885143878,0.761066864234117,0.728475183880339,0.743855749042855,28120,6235,20174,0.221728307254623,0.717425320056899,47.9545454545455,6,0.241141633486131,"10004030",19399,35.99,32.16,31.84
"150","新竹縣新豐鄉",0.733089721660706,0.673613001049726,0.60022588308603,0.356607801280807,0.276545135503997,0.28462198642428,0.550267860634263,0.764786633197364,0.728517617515499,0.749206224765787,44310,6242,31718,0.140871135183931,0.71582035657865,42.7422303473492,16,0.266330191040294,"10004060",28925,33.97,27.42,38.61
"151","新竹縣橫山鄉",0.749554896142433,0.682683725081821,0.551913378819341,0.324167657550535,0.241990761436448,0.259961199820922,0.540059790732436,0.760683760683761,0.72171437134722,0.729737827715356,11024,2810,7984,0.254898403483309,0.724238026124819,49.9863982589771,4,0.176997186460909,"10004080",8194,44.23,27.8,27.98
"152","新竹縣湖口鄉",0.733783068045605,0.676355615122578,0.589986883598917,0.339873841688065,0.273416941940541,0.290962896786622,0.559458851324745,0.775225479143179,0.741647164970254,0.757599773563544,61617,9553,43842,0.155038382264635,0.711524416962851,43.4810678073511,33,0.248305199392728,"10004050",39793,39.87,25.24,34.89
"153","新竹縣竹北市",0.670740375862026,0.639717621233287,0.592323055798277,0.380363490712462,0.338819203881795,0.349527682202064,0.563937673147556,0.767151166442633,0.74145377167248,0.765380696612536,133335,14522,101406,0.108913638579518,0.760535493306334,42.0753372601178,57,0.447247041277119,"10004010",82582,33.5,26.31,40.19
"154","新竹縣竹東鎮",0.72522554024757,0.673541282691365,0.59981321503619,0.327383462169126,0.285617097145002,0.294829973481026,0.56255313119864,0.772769241696063,0.740990830904826,0.757094130465678,76209,12922,54686,0.169560025718747,0.717579288535475,44.1166364107884,23,0.289897705950003,"10004020",46676,42.05,28.99,28.96
"155","新竹縣芎林鄉",0.721284278325364,0.664322000781555,0.598262227862931,0.332647260609625,0.271460806435789,0.279847088806116,0.528919105330574,0.754200434868551,0.722634233165233,0.733616684787981,16759,3462,12030,0.206575571334805,0.71782325914434,46.8387314439946,6,0.25760097647581,"10004070",12168,40.07,30.42,29.51
"156","新竹縣關西鎮",0.751627512029437,0.680342364009337,0.590886577513621,0.338326116277419,0.257608077360637,0.267677846613971,0.533328565298241,0.767038946162658,0.73352435530086,0.733323780181988,23984,5874,17382,0.244913275517011,0.724733155436958,49.2493016759777,4,0.195671635981472,"10004040",16854,35.7,29.1,35.2
"157","桃園市中壢區",0.700375571429381,0.653559065949554,0.589913334501687,0.370488861805132,0.302310141128003,0.315331810374636,0.573016686599465,0.769537507437411,0.743939038821021,0.764972974210984,325335,47829,231101,0.147014615703813,0.710347795349409,43.2928037920138,119,0.305536877705705,"68000020",192958,45.69,48.8,5.51
"158","桃園市八德區",0.699117583757802,0.643727847494971,0.569491038052334,0.402258998463023,0.302610280452273,0.314560686505987,0.552525859995189,0.751089271882262,0.723758574050816,0.745292931244792,160840,22836,114484,0.14197960706292,0.711788112409848,42.6724386308632,44,0.252575616147678,"68000080",94061,38.61,54.93,6.47
"159","桃園市大園區",0.710333888918759,0.645893875793779,0.557242268733711,0.446021205954803,0.304320753695381,0.310253212600987,0.544165727944611,0.745936650579686,0.705421437439647,0.732372505543237,71870,10284,51412,0.143091693335189,0.715347154584667,42.8423087940418,29,0.226647926552507,"68000060",45021,30.8,61.42,7.79
"160","桃園市大溪區",0.713918083647995,0.646649658226629,0.567632035466461,0.429263263887224,0.286273656732652,0.298277447137949,0.533124102863538,0.735363914373089,0.700246961879844,0.711915830682652,75886,12875,54047,0.169662388319321,0.712213056426745,44.4443306010929,23,0.220021288830705,"68000030",47714,34.1,60.25,5.66
"161","桃園市平鎮區",0.714225941422594,0.665720412539569,0.587791719458863,0.37446995025687,0.297634906646445,0.306591371778739,0.574383666384245,0.774112358619547,0.745954021080588,0.761915127391836,178150,24554,126399,0.137827673309009,0.70950884086444,42.5097151982965,54,0.280805588523122,"68000100",107227,42.62,51.77,5.62
"162","桃園市復興區",0.821645796064401,0.740389772930449,0.626918957515173,0.347240915208614,0.181835276419707,0.184997179921038,0.520071899340923,0.75739165654111,0.72210953346856,0.712436804853387,9481,1419,6981,0.149667756565763,0.736314734732623,44.3239514348786,0,0.105009349473477,"68000130",7004,42.35,52.38,5.27
"163","桃園市新屋區",0.73123871744176,0.656734412676542,0.548826189963386,0.421507131809589,0.262985048828969,0.278560250391236,0.539856177816518,0.748642018573681,0.705611573871109,0.726859341524201,40313,8145,29433,0.202044005655744,0.730111874581401,46.8742442563482,11,0.199191125491102,"68000110",28690,31.94,61.28,6.78
"164","桃園市桃園區",0.672813272303722,0.625366104214023,0.568146336670415,0.417042040002391,0.330493710829645,0.346189013540075,0.562219353699842,0.748708580763372,0.721387781727319,0.746609359548762,349052,49408,247308,0.141549110161237,0.708513344716546,43.6153768053405,124,0.317375651851656,"68000010",194300,37.98,52.11,9.91
"165","桃園市楊梅區",0.730268090825493,0.672589840315398,0.597388187094572,0.356268766642117,0.275694631777718,0.300212314225053,0.578475400662869,0.777606921131295,0.745732319609812,0.762634768464539,133740,18673,96354,0.139621653955436,0.720457604306864,42.8293132086373,32,0.268494611002277,"68000040",77749,41.85,51.8,6.36
"166","桃園市蘆竹區",0.692350583200217,0.645808166223725,0.578505672658239,0.423847665105032,0.31556246475546,0.33051670256986,0.546488693179212,0.741657679864428,0.709279808194756,0.73445321377023,124959,15420,91265,0.123400475355917,0.730359557935003,42.6603767477991,57,0.283879594730616,"68000050",72123,33.5,58.15,8.35
"167","桃園市觀音區",0.714576198630137,0.645115199142704,0.546090432175868,0.442095555634377,0.289680404605617,0.304943868739206,0.541468549235962,0.747159090909091,0.710580080262678,0.725415953689882,53384,8201,38218,0.153622808332085,0.715907387981418,43.1656924007257,17,0.200206967919972,"68000120",33976,29.8,62.65,7.55
"168","桃園市龍潭區",0.73448968413365,0.676937441643324,0.620293402999799,0.347955730357633,0.273520924846992,0.285556557422299,0.585523760196815,0.780968113144512,0.748087197721392,0.761409439604733,98738,15371,70601,0.155674613623934,0.71503372561729,44.1532736490131,33,0.274768911526127,"68000090",59838,45.77,47.81,6.43
"169","桃園市龜山區",0.682420210319772,0.628439029629743,0.560751104565538,0.435339014222658,0.324335573780601,0.345338036630262,0.544033781046464,0.748169998907462,0.711549848848443,0.729966571901653,128422,18198,90780,0.141704692342434,0.706888227873729,43.2074318982247,70,0.266673949457432,"68000070",72488,36.96,55.18,7.86
"170","澎湖縣七美鄉",0.707198443579767,0.627069133398247,0.535852713178295,0.424271844660194,0.310479921645446,0.320235756385069,0.535535535535536,0.716297786720322,0.672379032258065,0.664652567975831,3276,641,2376,0.195665445665446,0.725274725274725,45.7094594594595,1,0.173938336242001,"10016060",1873,51.36,36.57,12.06
"171","澎湖縣望安鄉",0.750392464678179,0.664921465968586,0.614942528735632,0.445034519383962,0.268438177874187,0.264673913043478,0.531795160382667,0.716077537058153,0.678429140580535,0.651506537805571,4529,1041,3295,0.229852064473394,0.72753367189225,49.4350961538462,0,0.167016806722689,"10016050",2916,28.84,44.92,26.24
"172","澎湖縣湖西鄉",0.748313809016684,0.684724689165186,0.59242209631728,0.426627115686617,0.261585807385952,0.266847826086957,0.571057513914657,0.740130963517306,0.715622076707203,0.727765321375187,12490,2593,8722,0.207606084867894,0.698318654923939,46.9733210671573,3,0.178950561116166,"10016020",7839,31.28,39.34,29.38
"173","澎湖縣白沙鄉",0.757690232056125,0.677846902894239,0.617965367965368,0.408677021960364,0.242341356673961,0.259380991509176,0.554080221300138,0.706324881582614,0.680880713489409,0.690833333333333,8394,1748,6138,0.208243983797951,0.731236597569693,47.61875,1,0.165726534296029,"10016030",5117,38.13,37.74,24.13
"174","澎湖縣西嶼鄉",0.714507370054306,0.635294117647059,0.561013645224172,0.454922670690306,0.260767423649178,0.267396403440188,0.518003273322422,0.678940835746794,0.657456318569687,0.636064223960478,7189,1750,5309,0.243427458617332,0.738489358742523,49.480198019802,2,0.141442155309033,"10016040",4043,38.54,32.01,29.45
"175","澎湖縣馬公市",0.725542963271804,0.670045173290817,0.601905267952027,0.37639577576744,0.275264787978435,0.289438477122434,0.573422798087305,0.751810962618633,0.722204859754668,0.742388486982088,51514,8962,34641,0.173972124082774,0.672457972589976,43.5802211558523,19,0.254243688412573,"10016010",31127,41.14,29.05,29.81
